assessment_id,nome_cientifico,ano_publicacao,data_avaliacao,categoria_risco_codigo,e_avaliacao_atual,possivelmente_extinta,criterio,escopo
1813944,Cnesterodon carnegiei,2022,2018-11-07,VU,True,False,B1ab(iii),Global
264118006,Hypocnemis hypoxantha ochraceiventris,2024,2024-06-12,LC,True,False,,Global
110864280,Hypocnemis hypoxantha ochraceiventris,2017,2016-10-01,LC,False,False,,Global
93846660,Hypocnemis hypoxantha ochraceiventris,2016,2016-10-01,LC,False,False,,Global
39173412,Hypocnemis hypoxantha ochraceiventris,2012,2012-05-01,LC,False,False,,Global
29336806,Hypocnemis hypoxantha ochraceiventris,2009,2009-05-01,LC,False,False,,Global
29337446,Hypocnemis hypoxantha ochraceiventris,2008,2008-05-01,LC,False,False,,Global
29337876,Hypocnemis hypoxantha ochraceiventris,2004,2004-05-01,LC,False,False,,Global
29338202,Hypocnemis hypoxantha ochraceiventris,2000,2000-05-01,LR/lc,False,False,,Global
29338803,Hypocnemis hypoxantha ochraceiventris,1994,1994-05-01,LR/lc,False,False,,Global
29339232,Hypocnemis hypoxantha ochraceiventris,1988,1988-05-01,LR/lc,False,False,,Global
172241454,Sphaenorhynchus canga,2023,2021-04-09,LC,True,False,,Global
95948089,Cycloramphus stejnegeri,2023,2021-04-09,CR,True,True,D,Global
11457392,Cycloramphus stejnegeri,2004,2004-04-30,DD,False,False,,Global
159254400,Leposternon scutigerum,2021,2012-12-31,EN,True,False,B1ab(iii),Global
7202949,Leposternon scutigerum,2010,2009-06-30,DD,False,False,,Global
17935211,Leontopithecus rosalia,2019,2015-01-26,EN,False,False,A3cde,Global
192327291,Leontopithecus rosalia,2021,2015-01-26,EN,True,False,A3cde,Global
3287321,Leontopithecus rosalia,2008,2008-06-30,EN,False,False,B1ab(iii),Global
3287523,Leontopithecus rosalia,2003,2003-04-30,EN,False,False,C2a(i),Global
3287292,Leontopithecus rosalia,2000,2000-06-30,CR,False,False,"B1+2abcde, C2a",Global
3287271,Leontopithecus rosalia,1996,1996-08-01,CR,False,False,"B1+2abcde, C2a",Global
3287646,Leontopithecus rosalia,1994,1994-01-01,E,False,False,,Global
3287595,Leontopithecus rosalia,1990,1990-01-01,E,False,False,,Global
3287578,Leontopithecus rosalia,1988,1988-01-01,E,False,False,,Global
3287629,Leontopithecus rosalia,1986,1986-01-01,E,False,False,,Global
3287612,Leontopithecus rosalia,1982,1982-01-01,E,False,False,,Global
1815272,Hypsolebias carlettoi,2023,2022-05-18,EN,True,False,"B1ab(ii,iii)+2ab(ii,iii)",Global
132020897,Coryphaspiza melanotis,2018,2018-08-09,VU,True,False,A2c+3c+4c,Global
111139606,Coryphaspiza melanotis,2017,2016-10-01,VU,False,False,A2c+3c+4c,Global
94800774,Coryphaspiza melanotis,2016,2016-10-01,VU,False,False,A2c+3c+4c,Global
38130907,Coryphaspiza melanotis,2012,2012-05-01,VU,False,False,A2c+3c+4c,Global
26531758,Coryphaspiza melanotis,2008,2008-05-01,VU,False,False,A2c+3c+4c,Global
26532756,Coryphaspiza melanotis,2004,2004-05-01,VU,False,False,A2c+3c,Global
26533598,Coryphaspiza melanotis,2000,2000-05-01,VU,False,False,A1c+2c,Global
26534599,Coryphaspiza melanotis,1996,1996-05-01,VU,False,False,,Global
26535310,Coryphaspiza melanotis,1994,1994-05-01,VU,False,False,,Global
26536179,Coryphaspiza melanotis,1988,1988-05-01,T,False,False,,Global
1825489,Cynopoecilus intimus,2022,2018-11-07,VU,True,False,D2,Global
22333946,Microakodontomys transitorius,2018,2016-07-16,EN,True,False,B2ab(iii),Global
4295568,Microakodontomys transitorius,2010,2009-09-24,EN,False,False,B1ab(iii),Global
4295492,Microakodontomys transitorius,2008,2008-06-30,VU,False,False,D2,Global
17976373,Chiropotes satanas,2020,2020-03-04,EN,False,False,A4cd,Global
191704509,Chiropotes satanas,2021,2020-03-04,EN,True,False,A4cd,Global
10297662,Chiropotes satanas,2008,2008-06-30,CR,False,False,A2c+3c,Global
10297848,Chiropotes satanas,2003,2003-04-30,EN,False,False,"A2cd; B2ab(i,ii,iii); C2a(i)",Global
10297983,Chiropotes satanas,2000,2000-01-01,LR/lc,False,False,,Global
10297619,Chiropotes satanas,1996,1996-08-01,LR/lc,False,False,,Global
10298004,Chiropotes satanas,1996,1996-01-01,LR/lc,False,False,,Global
10297920,Chiropotes satanas,1994,1994-01-01,E,False,False,,Global
10297899,Chiropotes satanas,1990,1990-01-01,E,False,False,,Global
10297962,Chiropotes satanas,1988,1988-01-01,E,False,False,,Global
10297941,Chiropotes satanas,1986,1986-01-01,E,False,False,,Global
10297641,Chiropotes satanas,1982,1982-01-01,E,False,False,,Global
168988714,Sula sula,2021,2020-02-20,LC,True,False,,Global
132589278,Sula sula,2018,2018-08-10,LC,False,False,,Global
93579530,Sula sula,2016,2016-10-01,LC,False,False,,Global
40300788,Sula sula,2012,2012-05-01,LC,False,False,,Global
35791170,Sula sula,2009,2009-05-01,LC,False,False,,Global
35793282,Sula sula,2008,2008-05-01,LC,False,False,,Global
35795720,Sula sula,2004,2004-05-01,LC,False,False,,Global
35798139,Sula sula,2000,2000-05-01,LR/lc,False,False,,Global
35800534,Sula sula,1994,1994-05-01,LR/lc,False,False,,Global
35803300,Sula sula,1988,1988-05-01,LR/lc,False,False,,Global
277431210,Pyriglena atra,2025,2025-05-20,NT,True,False,B1b(iii),Global
93845126,Pyriglena atra,2016,2016-10-01,EN,False,False,A2c+3c+4c;C2a(i),Global
38240549,Pyriglena atra,2012,2012-05-01,EN,False,False,A2c+3c+4c;C2a(i),Global
34534796,Pyriglena atra,2008,2008-05-01,EN,False,False,A2c+3c+4c;C2a(i),Global
34535905,Pyriglena atra,2004,2004-05-01,EN,False,False,"A2c+3c; B1ab(i,ii,iii,iv,v); C2a(i)",Global
34536941,Pyriglena atra,2000,2000-05-01,CR,False,False,"B1ab(i,ii,iii,iv,v)",Global
34537332,Pyriglena atra,1996,1996-05-01,EN,False,False,,Global
34538119,Pyriglena atra,1994,1994-05-01,EN,False,False,,Global
34538706,Pyriglena atra,1988,1988-05-01,T,False,False,,Global
2907336,Galeorhinus galeus,2020,2020-02-14,CR,True,False,A2bd,Global
16527949,Galeorhinus galeus,2016,2016-03-25,VU,True,False,A2bd,Mediterranean
48938136,Galeorhinus galeus,2015,2014-12-01,VU,True,False,A2bd,Europe
10212764,Galeorhinus galeus,2006,2006-01-31,VU,False,False,A2bd+3d+4bd,Global
10213200,Galeorhinus galeus,2000,2000-06-30,VU,False,False,A1bd,Global
132137806,Spinus yarrellii,2018,2018-08-09,VU,True,False,A2d,Global
94666662,Spinus yarrellii,2016,2016-10-01,VU,False,False,A2d,Global
38729452,Spinus yarrellii,2012,2012-05-01,VU,False,False,A2d,Global
25166891,Spinus yarrellii,2008,2008-05-01,VU,False,False,A2d,Global
25168407,Spinus yarrellii,2004,2004-05-01,VU,False,False,A2d+3d,Global
25169204,Spinus yarrellii,2000,2000-05-01,VU,False,False,A1d+2d,Global
25169491,Spinus yarrellii,1996,1996-05-01,VU,False,False,,Global
25170653,Spinus yarrellii,1994,1994-05-01,VU,False,False,,Global
25171096,Spinus yarrellii,1988,1988-05-01,T,False,False,,Global
70615593,Sapajus xanthosternos,2020,2020-03-02,CR,False,False,A4cde,Global
192592138,Sapajus xanthosternos,2021,2020-03-02,CR,True,False,A4cde,Global
70615251,Sapajus xanthosternos,2015,2008-07-01,CR,False,False,A2cd,Global
10360931,Sapajus xanthosternos,2008,2008-06-30,CR,False,False,A2cd,Global
10361157,Sapajus xanthosternos,2003,2003-04-30,CR,False,False,A2cd; C2a(i),Global
10360904,Sapajus xanthosternos,2000,2000-06-30,CR,False,False,"B1+2abcde, C2a",Global
10360881,Sapajus xanthosternos,1996,1996-08-01,CR,False,False,"B1+2abcde, C2a",Global
10361244,Sapajus xanthosternos,1996,1996-01-01,CR,False,False,,Global
10361223,Sapajus xanthosternos,1994,1994-01-01,E,False,False,,Global
173823745,Garcialebias araucarianus,2021,2021-02-04,DD,True,False,,Global
2998643,Sympterygia acuta,2020,2019-07-01,CR,True,False,A2bd,Global
10931230,Sympterygia acuta,2004,2004-04-30,VU,False,False,A2bd,Global
141169851,Trichomycterus rubbioli,2022,2018-11-07,EN,True,False,B1ab(iii)+2ab(iii),Global
22327982,Hylaeamys oniscus,2017,2016-07-19,NT,True,False,B2ab(iii),Global
4887846,Hylaeamys oniscus,2008,2008-06-30,VU,False,False,B1ab(iii),Global
4887950,Hylaeamys oniscus,1996,1996-08-01,LR/nt,False,False,,Global
17975664,Callicebus personatus,2020,2015-01-26,VU,False,False,A2c,Global
191700126,Callicebus personatus,2021,2015-01-26,VU,True,False,A2c,Global
9940882,Callicebus personatus,2008,2008-06-30,VU,False,False,A2c,Global
9941015,Callicebus personatus,2003,2003-04-30,VU,False,False,"A3c; B1ab(i,ii,iii,iv,v); C2a(i); D1",Global
9940851,Callicebus personatus,2000,2000-06-30,VU,False,False,"A1c, B1+2c",Global
9940828,Callicebus personatus,1996,1996-08-01,VU,False,False,A1c,Global
9941137,Callicebus personatus,1996,1996-01-01,VU,False,False,,Global
9941173,Callicebus personatus,1994,1994-01-01,E,False,False,,Global
9941156,Callicebus personatus,1994,1994-01-01,V,False,False,,Global
9941086,Callicebus personatus,1990,1990-01-01,E,False,False,,Global
9941069,Callicebus personatus,1988,1988-01-01,V,False,False,,Global
9941120,Callicebus personatus,1986,1986-01-01,V,False,False,,Global
9941103,Callicebus personatus,1982,1982-01-01,V,False,False,,Global
233710606,Holoscolex dossantosi,2023,2022-04-29,EN,True,False,B1ab(iii),Global
137792663,Procellosaurinus tetradactylus,2021,2014-08-04,EN,True,False,B1ab(iii),Global
209605460,Aratinga solstitialis,2022,2021-10-22,EN,True,False,C2a(ii),Global
95192947,Aratinga solstitialis,2016,2016-10-01,EN,False,False,C2a(ii),Global
62233643,Aratinga solstitialis,2014,2014-07-24,EN,False,False,C2a(ii),Global
264057226,Grallaria varia distincta,2024,2024-06-12,LC,True,False,,Global
110911862,Grallaria varia distincta,2017,2016-10-01,LC,False,False,,Global
93912182,Grallaria varia distincta,2016,2016-10-01,LC,False,False,,Global
39178034,Grallaria varia distincta,2012,2012-05-01,LC,False,False,,Global
28688691,Grallaria varia distincta,2009,2009-05-01,LC,False,False,,Global
28689199,Grallaria varia distincta,2008,2008-05-01,LC,False,False,,Global
28689715,Grallaria varia distincta,2004,2004-05-01,LC,False,False,,Global
28690062,Grallaria varia distincta,2000,2000-05-01,LR/lc,False,False,,Global
28690481,Grallaria varia distincta,1994,1994-05-01,LR/lc,False,False,,Global
28691032,Grallaria varia distincta,1988,1988-05-01,LR/lc,False,False,,Global
1816892,Pogonopoma parahybae,2023,2022-05-18,VU,True,False,B1ab(iii),Global
281321118,Celeus torquatus pieteroyensi,2025,2025-06-02,LC,True,False,,Global
1816247,Simpsonichthys santanae,2023,2018-11-07,EN,True,False,B1ab(iii)+2ab(iii),Global
216833765,Hylopezus ochroleucus,2022,2022-08-01,LC,True,False,,Global
93918357,Hylopezus ochroleucus,2016,2016-10-01,NT,False,False,A2c+3c+4c,Global
61787441,Hylopezus ochroleucus,2014,2014-07-24,NT,False,False,A2c+3c+4c,Global
38286964,Hylopezus ochroleucus,2012,2012-05-01,NT,False,False,"B1ab(i,ii,iii,v)",Global
29306107,Hylopezus ochroleucus,2008,2008-05-01,NT,False,False,"B1ab(i,ii,iii,v)",Global
29306679,Hylopezus ochroleucus,2004,2004-05-01,NT,False,False,"B1ab(i,ii,iii,v)",Global
29307346,Hylopezus ochroleucus,2000,2000-05-01,LR/nt,False,False,,Global
29307529,Hylopezus ochroleucus,1994,1994-05-01,LR/nt,False,False,,Global
29308061,Hylopezus ochroleucus,1988,1988-05-01,LR/lc,False,False,,Global
132163295,Sporophila falcirostris,2018,2018-08-09,VU,True,False,A2cd+3cd+4cd; C2a(i),Global
94815527,Sporophila falcirostris,2016,2016-10-01,VU,False,False,A2cd+3cd+4cd;C2a(i),Global
38162686,Sporophila falcirostris,2012,2012-05-01,VU,False,False,A2cd+3cd+4cd;C2a(i),Global
35386449,Sporophila falcirostris,2008,2008-05-01,VU,False,False,A2cd+3cd+4cd;C2a(i),Global
35387500,Sporophila falcirostris,2004,2004-05-01,VU,False,False,A2cd+3cd;C2a(i),Global
35388330,Sporophila falcirostris,2000,2000-05-01,VU,False,False,A1cd+2cd;C1+2a(i),Global
35388963,Sporophila falcirostris,1996,1996-05-01,EN,False,False,,Global
35389716,Sporophila falcirostris,1994,1994-05-01,EN,False,False,,Global
35390633,Sporophila falcirostris,1988,1988-05-01,T,False,False,,Global
520080,Dichotomius schiffleri,2013,2013-08-08,EN,False,False,B2ab(iii),Global
176235411,Dichotomius schiffleri,2020,2013-08-08,EN,True,False,B2ab(iii),Global
157116325,Simpsonichthys boitonei,2023,2022-05-18,EN,True,False,"B1ab(iii,iv)",Global
12416027,Simpsonichthys boitonei,1996,1996-08-01,VU,False,False,B1+3bd,Global
12415989,Simpsonichthys boitonei,1994,1994-01-01,R,False,False,,Global
12416060,Simpsonichthys boitonei,1990,1990-01-01,R,False,False,,Global
12416079,Simpsonichthys boitonei,1988,1988-01-01,R,False,False,,Global
12416008,Simpsonichthys boitonei,1986,1986-01-01,R,False,False,,Global
139555968,Leptolebias marmoratus,2022,2018-11-07,CR,True,False,"B2ab(i,ii,iii,iv,v)",Global
10176517,Leptolebias marmoratus,1996,1996-08-01,VU,False,False,B1+2ac+3bd,Global
10176475,Leptolebias marmoratus,1994,1994-01-01,E,False,False,,Global
10176554,Leptolebias marmoratus,1990,1990-01-01,E,False,False,,Global
10176575,Leptolebias marmoratus,1988,1988-01-01,E,False,False,,Global
10176496,Leptolebias marmoratus,1986,1986-01-01,I,False,False,,Global
17935400,Leontopithecus chrysopygus,2020,2020-01-23,EN,True,False,A3ce,Global
3290864,Leontopithecus chrysopygus,2008,2008-06-30,EN,False,False,B2ab(iii),Global
3291045,Leontopithecus chrysopygus,2003,2003-04-30,CR,False,False,C2a(ii),Global
3290835,Leontopithecus chrysopygus,2000,2000-06-30,CR,False,False,B1+2abcde,Global
3290814,Leontopithecus chrysopygus,1996,1996-08-01,CR,False,False,"B1+2abcde, C2a",Global
3291165,Leontopithecus chrysopygus,1994,1994-01-01,E,False,False,,Global
3291114,Leontopithecus chrysopygus,1990,1990-01-01,E,False,False,,Global
3291097,Leontopithecus chrysopygus,1988,1988-01-01,E,False,False,,Global
3291148,Leontopithecus chrysopygus,1986,1986-01-01,E,False,False,,Global
3291131,Leontopithecus chrysopygus,1982,1982-01-01,E,False,False,,Global
264079567,Dendrocincla merula badia,2024,2024-06-12,LC,True,False,,Global
93899899,Dendrocincla merula badia,2016,2016-10-01,LC,False,False,,Global
39243320,Dendrocincla merula badia,2012,2012-05-01,LC,False,False,,Global
26961556,Dendrocincla merula badia,2009,2009-05-01,LC,False,False,,Global
26962182,Dendrocincla merula badia,2008,2008-05-01,LC,False,False,,Global
26962699,Dendrocincla merula badia,2004,2004-05-01,LC,False,False,,Global
26963154,Dendrocincla merula badia,2000,2000-05-01,LR/lc,False,False,,Global
26963742,Dendrocincla merula badia,1994,1994-05-01,LR/lc,False,False,,Global
26964342,Dendrocincla merula badia,1988,1988-05-01,LR/lc,False,False,,Global
1817774,Campellolebias dorsimaculatus,2022,2018-11-07,CR,True,False,"B2ab(ii,iii)",Global
123179114,Bothrops alcatraz,2021,2012-12-31,VU,True,False,D2,Global
11050246,Bothrops alcatraz,2004,2004-04-30,CR,False,False,B1ab(iii)+2ab(iii),Global
11050318,Bothrops alcatraz,2000,2000-01-01,CR,False,False,,Global
136895655,Hypsolebias radiosus,2022,2018-11-07,DD,True,False,,Global
1821709,Otothyris juquiae,2022,2018-11-07,CR,True,False,"B2ab(ii,iii)",Global
892453,Paratrygon aiereba,2025,2024-09-12,CR,True,False,A2bcde,Global
67479751,Liolaemus occipitalis,2021,2014-11-13,VU,True,False,"B2ab(ii,iii)",Global
10282088,Liolaemus occipitalis,2000,2000-06-30,VU,False,False,B1+2bc,Global
135334075,Caparaonia itaiquara,2019,2014-08-04,LC,True,False,,Global
50386256,Sotalia guianensis,2018,2017-10-12,NT,False,False,A2d+3d+4d,Global
144232542,Sotalia guianensis,2018,2017-10-12,NT,True,False,A2d+3d+4d,Global
17583662,Sotalia guianensis,2012,2009-04-09,DD,False,False,,Global
7669563,Sotalia guianensis,2010,2009-04-08,DD,False,False,,Global
264106204,Nyctibius aethereus aethereus,2024,2024-06-12,LC,True,False,,Global
93240821,Nyctibius aethereus aethereus,2016,2016-10-01,LC,False,False,,Global
40436726,Nyctibius aethereus aethereus,2012,2012-05-01,LC,False,False,,Global
31833156,Nyctibius aethereus aethereus,2009,2009-05-01,LC,False,False,,Global
31833808,Nyctibius aethereus aethereus,2008,2008-05-01,LC,False,False,,Global
31769468,Nyctibius aethereus aethereus,2004,2004-05-01,LC,False,False,,Global
31770404,Nyctibius aethereus aethereus,2000,2000-05-01,LR/lc,False,False,,Global
31770754,Nyctibius aethereus aethereus,1994,1994-05-01,LR/lc,False,False,,Global
31771667,Nyctibius aethereus aethereus,1988,1988-05-01,T,False,False,,Global
50386457,Sotalia fluviatilis,2020,2020-08-20,EN,True,False,A4b,Global
17583369,Sotalia fluviatilis,2012,2010-04-09,DD,False,False,,Global
8839107,Sotalia fluviatilis,2010,2010-04-08,DD,False,False,,Global
159253680,Contomastix vacariensis,2021,2014-08-04,VU,True,False,B1ab(iii),Global
7493651,Contomastix vacariensis,2010,2009-06-30,DD,False,False,,Global
140651501,Plesioptopoma curvidens,2022,2018-11-07,CR,True,False,B2ab(iii),Global
126673248,Rhincodon typus,2025,2025-03-31,EN,True,False,A2bd,Global
2365291,Rhincodon typus,2016,2016-03-18,EN,False,False,A2bd+4bd,Global
8913502,Rhincodon typus,2005,2005-10-01,VU,False,False,A2bd+3d,Global
8912689,Rhincodon typus,2000,2000-06-30,VU,False,False,A1bd+2d,Global
8914565,Rhincodon typus,1996,1996-08-01,DD,False,False,,Global
8914585,Rhincodon typus,1994,1994-01-01,I,False,False,,Global
8913485,Rhincodon typus,1990,1990-01-01,I,False,False,,Global
1822369,Cambeva mboycy,2022,2018-11-07,EN,True,False,"B1ab(ii,iii)",Global
22339406,Thalpomys lasiotis,2017,2016-09-17,LC,True,False,,Global
95402558,Thalpomys lasiotis,2008,2008-06-30,LC,False,False,,Global
9309625,Thalpomys lasiotis,2008,2008-06-30,LC,False,False,,Global
9309711,Thalpomys lasiotis,1996,1996-08-01,LR/lc,False,False,,Global
141105695,Sternarchorhynchus severii,2022,2018-11-07,VU,True,False,D2,Global
12949796,Chelonoidis denticulatus,1996,1996-08-01,VU,True,False,A1cd+2cd,Global
2428899,Acyrtus pauciradiatus,2025,2024-01-29,EN,True,False,B1ab(iii)+2ab(iii),Global
140707655,Prochilodus britskii,2023,2022-05-18,VU,True,False,B2ab(iii),Global
141045322,Sartor tucuruiensis,2022,2018-11-07,EN,True,False,B2ab(iii),Global
1822819,Hypsolebias janaubensis,2023,2018-11-07,CR,True,False,"B1ab(ii,iii,iv)+2ab(ii,iii,iv)",Global
118806820,Pyrrhura leucotis,2017,2017-10-01,VU,True,False,C2a(i),Global
95149224,Pyrrhura leucotis,2016,2016-10-01,NT,False,False,A2cd+3cd+4cd,Global
45421538,Pyrrhura leucotis,2014,2014-07-24,NT,False,False,A2cd+3cd+4cd,Global
199809404,Characidium onca,2021,2021-04-08,CR,True,False,B1ab(iii),Global
137797349,Oxyruncus cristatus tocantinsi,2022,2022-08-17,LC,True,False,,Global
93807719,Oxyruncus cristatus tocantinsi,2016,2016-10-01,LC,False,False,,Global
39417669,Oxyruncus cristatus tocantinsi,2012,2012-05-01,LC,False,False,,Global
32219630,Oxyruncus cristatus tocantinsi,2009,2009-05-01,LC,False,False,,Global
32219992,Oxyruncus cristatus tocantinsi,2008,2008-05-01,LC,False,False,,Global
32220783,Oxyruncus cristatus tocantinsi,2004,2004-05-01,LC,False,False,,Global
32221617,Oxyruncus cristatus tocantinsi,2000,2000-05-01,LR/lc,False,False,,Global
32197170,Oxyruncus cristatus tocantinsi,1994,1994-05-01,LR/lc,False,False,,Global
32197686,Oxyruncus cristatus tocantinsi,1988,1988-05-01,LR/lc,False,False,,Global
3124169,Narcine brasiliensis,2020,2019-07-01,NT,True,False,A2d,Global
12602819,Narcine brasiliensis,2007,2007-03-01,DD,False,False,,Global
2997621,Rhinoptera brasiliensis,2020,2019-06-21,VU,True,False,A2bd,Global
10912274,Rhinoptera brasiliensis,2004,2004-04-30,EN,False,False,"A2abcd+3bcd+4abcd; B1ab(i,iii,v)",Global
140547006,Notholebias minimus,2022,2018-11-07,EN,True,False,"B1ab(i,ii,iii,iv)",Global
10176741,Notholebias minimus,1996,1996-08-01,VU,False,False,B1+2ac+3bd,Global
10176699,Notholebias minimus,1994,1994-01-01,I,False,False,,Global
10176776,Notholebias minimus,1990,1990-01-01,I,False,False,,Global
10176797,Notholebias minimus,1988,1988-01-01,I,False,False,,Global
10176720,Notholebias minimus,1986,1986-01-01,I,False,False,,Global
142255701,Taoniscus nanus,2019,2019-08-20,EN,True,False,"B2ab(ii,iii)",Global
131309414,Taoniscus nanus,2018,2018-08-07,EN,False,False,"B2ab(ii,iii)",Global
92765547,Taoniscus nanus,2016,2016-10-01,VU,False,False,A2c+3c+4c,Global
48887171,Taoniscus nanus,2013,2013-11-01,VU,False,False,A2c+3c+4c,Global
37865456,Taoniscus nanus,2012,2012-05-01,VU,False,False,A2c+3c+4c; C1,Global
36090245,Taoniscus nanus,2008,2008-05-01,VU,False,False,A2c+3c+4c;C1,Global
36090967,Taoniscus nanus,2004,2004-05-01,VU,False,False,A2c+3c+4c,Global
36091742,Taoniscus nanus,2000,2000-05-01,VU,False,False,A2c;C1,Global
36092487,Taoniscus nanus,1996,1996-05-01,VU,False,False,,Global
36093501,Taoniscus nanus,1994,1994-05-01,VU,False,False,,Global
36094110,Taoniscus nanus,1988,1988-05-01,T,False,False,,Global
244053439,Vireo gracilirostris,2024,2024-02-26,VU,True,False,D1,Global
94008980,Vireo gracilirostris,2016,2016-10-01,NT,False,False,D1+2,Global
38177561,Vireo gracilirostris,2012,2012-05-01,NT,False,False,D1+2,Global
37171976,Vireo gracilirostris,2008,2008-05-01,NT,False,False,D1+2,Global
37172914,Vireo gracilirostris,2004,2004-05-01,NT,False,False,D1+2,Global
37173636,Vireo gracilirostris,2000,2000-05-01,LR/nt,False,False,,Global
37174331,Vireo gracilirostris,1996,1996-05-01,VU,False,False,,Global
37174790,Vireo gracilirostris,1994,1994-05-01,VU,False,False,,Global
37175305,Vireo gracilirostris,1988,1988-05-01,LR/lc,False,False,,Global
221560381,Phylloscartes roquettei,2025,2025-05-20,NT,True,False,C2a(i),Global
93734325,Phylloscartes roquettei,2016,2016-10-01,EN,False,False,A2c+3c+4c,Global
49902506,Phylloscartes roquettei,2013,2013-11-01,EN,False,False,A2c+3c+4c,Global
38047788,Phylloscartes roquettei,2012,2012-05-01,EN,False,False,A2c+3c+4c,Global
33089348,Phylloscartes roquettei,2009,2009-05-01,EN,False,False,A2c+3c+4c,Global
33090189,Phylloscartes roquettei,2008,2008-05-01,CR,False,False,"B1ab(i,ii,iii,v)",Global
33090799,Phylloscartes roquettei,2004,2004-05-01,CR,False,False,"B1ab(i,ii,iii,v);C2a(ii)",Global
33091713,Phylloscartes roquettei,2000,2000-05-01,CR,False,False,"B1ab(i,ii,iii,v);C2b",Global
33092512,Phylloscartes roquettei,1996,1996-05-01,EN,False,False,,Global
33092862,Phylloscartes roquettei,1994,1994-05-01,EN,False,False,,Global
33093625,Phylloscartes roquettei,1988,1988-05-01,T,False,False,,Global
86254262,Melanophryniscus setiba,2023,2021-04-09,CR,True,False,B1ab(iii)+2ab(iii),Global
1819094,Hemiancistrus megalopteryx,2022,2018-11-07,EN,True,False,B1ab(iii),Global
226632854,Psophia viridis,2023,2023-02-16,VU,True,False,A4cd,Global
95158191,Psophia viridis,2016,2016-10-01,VU,False,False,A4cd,Global
45470752,Psophia viridis,2014,2014-07-24,VU,False,False,A4cd,Global
154324500,Bachia psamophila,2021,2013-10-11,CR,True,False,A2c,Global
722547,Sciades parkeri,2015,2011-08-17,VU,True,False,A2bd,Global
4698777,Sciades parkeri,2010,2009-01-28,NT,False,False,,Global
1821799,Spintherobolus ankoseion,2021,2018-11-07,VU,True,False,B1ab(iii),Global
264366905,Poecilotriccus albifacies,2024,2024-06-12,LC,True,False,,Global
93706639,Poecilotriccus albifacies,2016,2016-10-01,LC,False,False,,Global
38684562,Poecilotriccus albifacies,2012,2012-05-01,LC,False,False,,Global
33652887,Poecilotriccus albifacies,2009,2009-05-01,LC,False,False,,Global
33653351,Poecilotriccus albifacies,2008,2008-05-01,LC,False,False,,Global
33653811,Poecilotriccus albifacies,2004,2004-05-01,LC,False,False,,Global
33654234,Poecilotriccus albifacies,2000,2000-05-01,LR/lc,False,False,,Global
33654788,Poecilotriccus albifacies,1994,1994-05-01,LR/nt,False,False,,Global
33655179,Poecilotriccus albifacies,1988,1988-05-01,NT,False,False,,Global
154323947,Bachia didactyla,2021,2013-10-11,EN,True,False,B1ab(iii),Global
272612304,Leopardus geoffroyi,2025,2024-10-24,LC,False,False,,Global
300412366,Leopardus geoffroyi,2026,2024-10-24,LC,True,False,,Global
50657011,Leopardus geoffroyi,2015,2014-04-20,LC,False,False,,Global
4512210,Leopardus geoffroyi,2008,2008-06-30,NT,False,False,,Global
4512452,Leopardus geoffroyi,2002,2002-01-01,NT,False,False,,Global
4512187,Leopardus geoffroyi,1996,1996-08-01,LR/lc,False,False,,Global
154324154,Amphisbaena leucocephala,2021,2014-08-22,LC,True,False,,Global
101424106,Melanophryniscus klappenbachi,2023,2020-12-14,LC,True,False,,Global
11209703,Melanophryniscus klappenbachi,2004,2004-04-30,LC,False,False,,Global
50653881,Leopardus tigrinus,2016,2016-05-25,VU,True,False,A2c,Global
161569792,Calyptura cristata,2025,2025-05-27,CR,True,False,D,Global
127207638,Calyptura cristata,2018,2016-10-01,CR,False,False,"B1ab(i,ii,iii,v); C2a(i,ii); D",Global
93799043,Calyptura cristata,2016,2016-10-01,CR,False,False,"B1ab(i,ii,iii,v);C2a(i,ii);D",Global
79845686,Calyptura cristata,2015,2015-10-01,CR,False,False,"B1ab(i,ii,iii,v);C2a(i,ii);D",Global
49766859,Calyptura cristata,2013,2013-11-01,CR,False,False,"B1ab(i,ii,iii,v);C2a(i,ii);D",Global
38031477,Calyptura cristata,2012,2012-05-01,CR,False,False,"B1ab(i,ii,iii,v);C2a(i,ii);D",Global
24960814,Calyptura cristata,2010,2010-05-01,CR,False,False,"B1ab(i,ii,iii,v);C2a(ii);D",Global
24961496,Calyptura cristata,2009,2009-05-01,CR,False,False,"B1ab(i,ii,iii,v);C2a(ii);D",Global
24962127,Calyptura cristata,2008,2008-05-01,CR,False,False,"B1ab(i,ii,iii,v);C2a(ii);D",Global
24962687,Calyptura cristata,2004,2004-05-01,CR,False,False,"B1ab(i,ii,iii,v);C2a(ii);D",Global
24963610,Calyptura cristata,2000,2000-05-01,CR,False,False,"B1ab(i,ii,iii,v);C2b;D",Global
24964147,Calyptura cristata,1996,1996-05-01,CR,False,False,,Global
24964592,Calyptura cristata,1994,1994-05-01,CR,False,False,,Global
24965034,Calyptura cristata,1988,1988-05-01,T,False,False,,Global
54586905,Gymnodactylus vanzolinii,2021,2014-08-04,DD,True,False,,Global
132181930,Pyrrhura griseipectus,2018,2018-08-09,EN,True,False,"B1ab(i,iii)",Global
118962688,Pyrrhura griseipectus,2017,2017-10-01,EN,False,False,"B1ab(i,iii)",Global
95070925,Pyrrhura griseipectus,2016,2016-10-01,CR,False,False,C2a(ii),Global
